type,amount,oldbalanceOrg,newbalanceOrig,isFraud
TRANSFER,2451423.58,2451423.58,0.0,1
TRANSFER,222097.11,222097.11,0.0,1
CASH_OUT,74581.07,74581.07,0.0,1
CASH_OUT,328427.77,328427.77,0.0,1
CASH_OUT,179997.78,179997.78,0.0,1
TRANSFER,367207.98,367207.98,0.0,1
CASH_OUT,9811104.49,9811104.49,0.0,1
CASH_OUT,963966.56,963966.56,0.0,1
TRANSFER,4738282.28,4738282.28,0.0,1
CASH_OUT,1746415.27,1746415.27,0.0,1
TRANSFER,158788.32,158788.32,0.0,1
CASH_OUT,463891.31,463891.31,0.0,1
TRANSFER,240746.27,240746.27,0.0,1
CASH_OUT,236388.4,236388.4,0.0,1
CASH_OUT,84703.87,84703.87,0.0,1
TRANSFER,171878.27,171878.27,0.0,1
CASH_OUT,43235.71,43235.71,0.0,1
CASH_OUT,306691.05,306691.05,0.0,1
CASH_OUT,174107.36,174107.36,0.0,1
CASH_OUT,4525901.25,4525901.25,0.0,1
CASH_OUT,1231309.64,1231309.64,0.0,1
TRANSFER,178344.25,178344.25,0.0,1
TRANSFER,489033.93,489033.93,0.0,1
CASH_OUT,134313.22,134313.22,0.0,1
TRANSFER,1650.08,1650.08,0.0,1
CASH_OUT,966389.93,966389.93,0.0,1
TRANSFER,385207.12,385207.12,0.0,1
TRANSFER,440962.56,440962.56,0.0,1
TRANSFER,244519.75,244519.75,0.0,1
CASH_OUT,267564.83,267564.83,0.0,1
TRANSFER,379878.0,379878.0,0.0,1
TRANSFER,2985840.4,2985840.4,0.0,1
CASH_OUT,3206623.39,3206623.39,0.0,1
TRANSFER,172344.3,172344.3,0.0,1
TRANSFER,125216.91,125216.91,0.0,1
CASH_OUT,143660.11,143660.11,0.0,1
TRANSFER,986876.27,986876.27,0.0,1
TRANSFER,244068.01,244068.01,0.0,1
CASH_OUT,2040374.55,2040374.55,0.0,1
TRANSFER,306833.41,306833.41,0.0,1
CASH_OUT,1232013.7,1232013.7,0.0,1
CASH_OUT,494446.94,494446.94,0.0,1
TRANSFER,6204.71,6204.71,0.0,1
CASH_OUT,414794.23,414794.23,0.0,1
TRANSFER,3735525.0,3735525.0,0.0,1
TRANSFER,711932.67,711932.67,0.0,1
CASH_OUT,106681.18,106681.18,0.0,1
TRANSFER,329937.88,329937.88,0.0,1
CASH_OUT,20364.0,20364.0,0.0,1
CASH_OUT,1416055.74,1416055.74,0.0,1
CASH_OUT,2135320.18,2135320.18,0.0,1
TRANSFER,455788.55,455788.55,0.0,1
CASH_OUT,429257.45,429257.45,0.0,1
TRANSFER,872199.82,872199.82,0.0,1
TRANSFER,1946687.34,1946687.34,0.0,1
TRANSFER,680224.41,680224.41,0.0,1
TRANSFER,2815.61,2815.61,0.0,1
TRANSFER,4919642.57,4919642.57,0.0,1
TRANSFER,4289.18,4289.18,0.0,1
CASH_OUT,1504870.33,1504870.33,0.0,1
TRANSFER,4505012.56,4505012.56,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,30917.39,30917.39,0.0,1
CASH_OUT,762135.72,762135.72,0.0,1
CASH_OUT,890964.06,890964.06,0.0,1
CASH_OUT,2634032.61,2634032.61,0.0,1
TRANSFER,10000000.0,32542664.27,22542664.27,1
CASH_OUT,71729.96,71729.96,0.0,1
CASH_OUT,436317.49,436317.49,0.0,1
CASH_OUT,3260215.75,3260215.75,0.0,1
TRANSFER,369186.87,369186.87,0.0,1
TRANSFER,21990.52,21990.52,0.0,1
TRANSFER,210691.92,210691.92,0.0,1
CASH_OUT,128417.96,128417.96,0.0,1
CASH_OUT,37065.55,37065.55,0.0,1
CASH_OUT,2198224.71,2198224.71,0.0,1
TRANSFER,6273660.45,6273660.45,0.0,1
CASH_OUT,146681.74,146681.74,0.0,1
TRANSFER,161272.92,161272.92,0.0,1
CASH_OUT,1065787.82,1065787.82,0.0,1
TRANSFER,1525742.02,1525742.02,0.0,1
TRANSFER,200418.1,200418.1,0.0,1
TRANSFER,10000000.0,13752520.6,3752520.6,1
CASH_OUT,350789.59,350789.59,0.0,1
CASH_OUT,40433.84,40433.84,0.0,1
CASH_OUT,37974.85,37974.85,0.0,1
CASH_OUT,56013.0,56013.0,0.0,1
CASH_OUT,60646.82,60646.82,0.0,1
CASH_OUT,152314.49,152314.49,0.0,1
TRANSFER,346293.24,346293.24,0.0,1
CASH_OUT,526071.46,526071.46,0.0,1
TRANSFER,367263.47,367263.47,0.0,1
TRANSFER,466218.08,466218.08,0.0,1
TRANSFER,1789155.73,1789155.73,0.0,1
TRANSFER,277485.25,277485.25,0.0,1
TRANSFER,125146.75,125146.75,0.0,1
CASH_OUT,916886.3,916886.3,0.0,1
TRANSFER,106601.15,106601.15,0.0,1
TRANSFER,960196.16,960196.16,0.0,1
CASH_OUT,282500.69,282500.69,0.0,1
TRANSFER,6910926.92,6910926.92,0.0,1
CASH_OUT,117683.42,117683.42,0.0,1
CASH_OUT,620791.47,620791.47,0.0,1
TRANSFER,2222544.0,2222544.0,0.0,1
TRANSFER,570135.07,570135.07,0.0,1
TRANSFER,1936403.59,1936403.59,0.0,1
TRANSFER,1005346.72,1005346.72,0.0,1
CASH_OUT,183385.35,183385.35,0.0,1
TRANSFER,73053.41,73053.41,0.0,1
CASH_OUT,3735525.0,3735525.0,0.0,1
CASH_OUT,11481.0,11481.0,0.0,1
TRANSFER,1464160.5,1464160.5,0.0,1
CASH_OUT,161024.8,161024.8,0.0,1
TRANSFER,93083.27,93083.27,0.0,1
TRANSFER,435166.65,435166.65,0.0,1
TRANSFER,1059682.92,1059682.92,0.0,1
CASH_OUT,6575903.12,6575903.12,0.0,1
CASH_OUT,503961.93,503961.93,0.0,1
CASH_OUT,609400.88,609400.88,0.0,1
TRANSFER,649968.87,649968.87,0.0,1
CASH_OUT,435166.65,435166.65,0.0,1
TRANSFER,108560.06,108560.06,0.0,1
TRANSFER,59996.12,59996.12,0.0,1
CASH_OUT,1846748.79,1846748.79,0.0,1
CASH_OUT,65365.11,65365.11,0.0,1
CASH_OUT,3490916.0,3490916.0,0.0,1
TRANSFER,9639524.7,9639524.7,0.0,1
CASH_OUT,28636.24,28636.24,0.0,1
TRANSFER,592615.53,592615.53,0.0,1
TRANSFER,127018.14,127018.14,0.0,1
TRANSFER,760984.58,760984.58,0.0,1
TRANSFER,2479767.72,2479767.72,0.0,1
CASH_OUT,209340.53,209340.53,0.0,1
CASH_OUT,70239.81,70239.81,0.0,1
TRANSFER,89657.36,89657.36,0.0,1
TRANSFER,604933.67,604933.67,0.0,1
CASH_OUT,54583.71,54583.71,0.0,1
CASH_OUT,6204.71,6204.71,0.0,1
CASH_OUT,762782.66,762782.66,0.0,1
TRANSFER,130479.52,130479.52,0.0,1
TRANSFER,62372.43,62372.43,0.0,1
CASH_OUT,540530.08,540530.08,0.0,1
TRANSFER,37796.75,37796.75,0.0,1
CASH_OUT,843174.04,843174.04,0.0,1
TRANSFER,1796069.2,1796069.2,0.0,1
CASH_OUT,3774746.08,3774746.08,0.0,1
TRANSFER,216000.95,216000.95,0.0,1
CASH_OUT,237943.62,237943.62,0.0,1
CASH_OUT,37436.78,37436.78,0.0,1
CASH_OUT,491847.47,491847.47,0.0,1
CASH_OUT,9772559.35,9772559.35,0.0,1
TRANSFER,77773.14,77773.14,0.0,1
CASH_OUT,405400.26,405400.26,0.0,1
CASH_OUT,1016540.35,1016540.35,0.0,1
CASH_OUT,310726.29,310726.29,0.0,1
TRANSFER,1431634.93,1431634.93,0.0,1
TRANSFER,19244.9,19244.9,0.0,1
TRANSFER,74709.4,74709.4,0.0,1
CASH_OUT,1170282.92,1170282.92,0.0,1
CASH_OUT,33332.86,33332.86,0.0,1
TRANSFER,621569.61,621569.61,0.0,1
TRANSFER,60516.53,60516.53,0.0,1
CASH_OUT,247877.03,247877.03,0.0,1
CASH_OUT,204951.37,204951.37,0.0,1
CASH_OUT,102464.68,102464.68,0.0,1
CASH_OUT,6392.08,6392.08,0.0,1
CASH_OUT,329424.14,329424.14,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,20311.17,20311.17,0.0,1
TRANSFER,1442075.9,1442075.9,0.0,1
CASH_OUT,1665334.68,1665334.68,0.0,1
TRANSFER,50577.26,50577.26,0.0,1
TRANSFER,78810.3,78810.3,0.0,1
TRANSFER,1463764.35,1463764.35,0.0,1
CASH_OUT,108560.06,108560.06,0.0,1
CASH_OUT,1825908.12,1825908.12,0.0,1
TRANSFER,2144208.23,2144208.23,0.0,1
TRANSFER,10000000.0,13042111.54,3042111.54,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,128133.0,128133.0,0.0,1
TRANSFER,32382.96,32382.96,0.0,1
CASH_OUT,69912.57,69912.57,0.0,1
TRANSFER,67128.33,67128.33,0.0,1
TRANSFER,290090.57,290090.57,0.0,1
CASH_OUT,395531.72,395531.72,0.0,1
TRANSFER,3019699.77,3019699.77,0.0,1
CASH_OUT,1102133.9,1102133.9,0.0,1
TRANSFER,701697.49,701697.49,0.0,1
TRANSFER,5591647.96,5591647.96,0.0,1
CASH_OUT,176776.55,176776.55,0.0,1
TRANSFER,1158373.23,1158373.23,0.0,1
CASH_OUT,372344.58,372344.58,0.0,1
TRANSFER,3752520.6,3752520.6,0.0,1
CASH_OUT,40867.66,40867.66,0.0,1
CASH_OUT,371669.59,371669.59,0.0,1
TRANSFER,1244224.16,1244224.16,0.0,1
CASH_OUT,269187.87,269187.87,0.0,1
CASH_OUT,7476725.66,7476725.66,0.0,1
CASH_OUT,886588.02,886588.02,0.0,1
TRANSFER,758848.47,758848.47,0.0,1
TRANSFER,530733.43,530733.43,0.0,1
CASH_OUT,957432.32,957432.32,0.0,1
CASH_OUT,1387048.31,1387048.31,0.0,1
CASH_OUT,813775.73,813775.73,0.0,1
TRANSFER,163852.19,163852.19,0.0,1
CASH_OUT,174683.34,174683.34,0.0,1
CASH_OUT,149535.0,149535.0,0.0,1
TRANSFER,7476725.66,7476725.66,0.0,1
CASH_OUT,3049753.79,3049753.79,0.0,1
CASH_OUT,732198.35,732198.35,0.0,1
TRANSFER,217357.58,217357.58,0.0,1
TRANSFER,568292.72,568292.72,0.0,1
CASH_OUT,882637.83,882637.83,0.0,1
CASH_OUT,40486.25,40486.25,0.0,1
TRANSFER,276042.59,276042.59,0.0,1
CASH_OUT,48734.24,48734.24,0.0,1
TRANSFER,668273.94,668273.94,0.0,1
TRANSFER,1390048.67,1390048.67,0.0,1
TRANSFER,2115503.99,2115503.99,0.0,1
TRANSFER,834592.4,834592.4,0.0,1
CASH_OUT,1434440.31,1434440.31,0.0,1
TRANSFER,10000000.0,12140888.35,2140888.35,1
TRANSFER,667043.9,667043.9,0.0,1
CASH_OUT,673722.73,673722.73,0.0,1
TRANSFER,7983958.34,7983958.34,0.0,1
CASH_OUT,202952.03,202952.03,0.0,1
TRANSFER,829885.13,829885.13,0.0,1
TRANSFER,13074.53,13074.53,0.0,1
TRANSFER,1312694.5,1312694.5,0.0,1
TRANSFER,1567591.24,1567591.24,0.0,1
TRANSFER,494446.94,494446.94,0.0,1
TRANSFER,176273.29,176273.29,0.0,1
TRANSFER,1994525.04,1994525.04,0.0,1
CASH_OUT,774761.84,774761.84,0.0,1
TRANSFER,335219.49,335219.49,0.0,1
TRANSFER,29611.08,29611.08,0.0,1
CASH_OUT,248071.56,248071.56,0.0,1
CASH_OUT,1049586.54,1049586.54,0.0,1
CASH_OUT,4241.44,4241.44,0.0,1
CASH_OUT,441873.49,441873.49,0.0,1
TRANSFER,803441.31,803441.31,0.0,1
CASH_OUT,635409.32,635409.32,0.0,1
TRANSFER,11155.45,11155.45,0.0,1
TRANSFER,176007.37,176007.37,0.0,1
TRANSFER,479892.04,479892.04,0.0,1
CASH_OUT,892376.71,892376.71,0.0,1
TRANSFER,407347.84,407347.84,0.0,1
CASH_OUT,6721321.33,6721321.33,0.0,1
CASH_OUT,69039.64,69039.64,0.0,1
TRANSFER,989311.12,989311.12,0.0,1
TRANSFER,1743864.1,1743864.1,0.0,1
CASH_OUT,293470.64,293470.64,0.0,1
TRANSFER,1385945.61,1385945.61,0.0,1
CASH_OUT,288263.38,288263.38,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,1200702.71,1200702.71,0.0,1
TRANSFER,871745.76,871745.76,0.0,1
CASH_OUT,417103.68,417103.68,0.0,1
TRANSFER,149279.69,149279.69,0.0,1
CASH_OUT,85637.08,85637.08,0.0,1
TRANSFER,100762.66,100762.66,0.0,1
CASH_OUT,50722.16,50722.16,0.0,1
TRANSFER,40075.02,40075.02,0.0,1
TRANSFER,479926.98,479926.98,0.0,1
TRANSFER,173782.59,173782.59,0.0,1
CASH_OUT,2658595.89,2658595.89,0.0,1
TRANSFER,1933920.8,0.0,0.0,1
CASH_OUT,32690.68,32690.68,0.0,1
TRANSFER,246938.77,246938.77,0.0,1
CASH_OUT,159232.01,159232.01,0.0,1
CASH_OUT,40231.56,40231.56,0.0,1
CASH_OUT,132438.82,132438.82,0.0,1
CASH_OUT,3200270.32,3200270.32,0.0,1
TRANSFER,7567170.36,7567170.36,0.0,1
CASH_OUT,897427.17,897427.17,0.0,1
CASH_OUT,99793.9,99793.9,0.0,1
CASH_OUT,2371324.81,2371324.81,0.0,1
TRANSFER,58050.78,58050.78,0.0,1
CASH_OUT,138993.63,138993.63,0.0,1
CASH_OUT,93884.26,93884.26,0.0,1
CASH_OUT,1273674.05,1273674.05,0.0,1
CASH_OUT,341441.17,341441.17,0.0,1
TRANSFER,5818863.13,5818863.13,0.0,1
CASH_OUT,114169.66,114169.66,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,1796406.6,1796406.6,0.0,1
TRANSFER,296333.54,296333.54,0.0,1
CASH_OUT,128718.59,128718.59,0.0,1
CASH_OUT,1158070.88,1158070.88,0.0,1
TRANSFER,1857935.57,1857935.57,0.0,1
CASH_OUT,101903.69,101903.69,0.0,1
TRANSFER,786573.0,786573.0,0.0,1
TRANSFER,29832.81,29832.81,0.0,1
TRANSFER,221077.97,221077.97,0.0,1
CASH_OUT,5274773.52,5274773.52,0.0,1
CASH_OUT,3972968.92,3972968.92,0.0,1
CASH_OUT,2149658.47,2149658.47,0.0,1
TRANSFER,505580.22,505580.22,0.0,1
CASH_OUT,561374.78,561374.78,0.0,1
CASH_OUT,10565.0,10565.0,0.0,1
CASH_OUT,813133.35,813133.35,0.0,1
CASH_OUT,1795622.71,1795622.71,0.0,1
TRANSFER,79938.47,79938.47,0.0,1
CASH_OUT,171935.25,171935.25,0.0,1
TRANSFER,59841.44,59841.44,0.0,1
TRANSFER,87381.78,87381.78,0.0,1
TRANSFER,561446.32,561446.32,0.0,1
TRANSFER,257643.59,257643.59,0.0,1
CASH_OUT,1049232.11,1049232.11,0.0,1
CASH_OUT,14279.89,14279.89,0.0,1
CASH_OUT,1418198.25,1418198.25,0.0,1
CASH_OUT,1281113.84,1281113.84,0.0,1
TRANSFER,534158.52,534158.52,0.0,1
TRANSFER,2137134.15,2137134.15,0.0,1
CASH_OUT,26153.82,26153.82,0.0,1
CASH_OUT,747282.4,747282.4,0.0,1
CASH_OUT,530124.99,530124.99,0.0,1
CASH_OUT,615398.61,615398.61,0.0,1
CASH_OUT,180967.56,180967.56,0.0,1
TRANSFER,2249574.01,2249574.01,0.0,1
CASH_OUT,49571.87,49571.87,0.0,1
TRANSFER,7539165.76,7539165.76,0.0,1
CASH_OUT,114889.61,114889.61,0.0,1
TRANSFER,29280.46,29280.46,0.0,1
TRANSFER,682309.83,682309.83,0.0,1
CASH_OUT,263401.81,263401.81,0.0,1
TRANSFER,331829.94,331829.94,0.0,1
CASH_OUT,407005.78,0.0,0.0,1
CASH_OUT,7578130.45,7578130.45,0.0,1
CASH_OUT,3723738.06,3723738.06,0.0,1
TRANSFER,52795.24,52795.24,0.0,1
TRANSFER,9198459.96,9198459.96,0.0,1
CASH_OUT,6302888.93,6302888.93,0.0,1
CASH_OUT,325242.69,325242.69,0.0,1
CASH_OUT,18471.55,18471.55,0.0,1
CASH_OUT,343177.04,343177.04,0.0,1
CASH_OUT,2117503.53,2117503.53,0.0,1
CASH_OUT,20393.12,20393.12,0.0,1
CASH_OUT,235763.38,235763.38,0.0,1
TRANSFER,727792.98,727792.98,0.0,1
CASH_OUT,61470.02,61470.02,0.0,1
CASH_OUT,3455440.17,3455440.17,0.0,1
TRANSFER,846589.73,846589.73,0.0,1
CASH_OUT,61487.67,61487.67,0.0,1
CASH_OUT,8488865.83,8488865.83,0.0,1
CASH_OUT,50845.13,50845.13,0.0,1
CASH_OUT,59813.61,59813.61,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,6351930.74,6351930.74,0.0,1
TRANSFER,28936.11,28936.11,0.0,1
TRANSFER,10000000.0,12740879.15,2740879.15,1
TRANSFER,2582733.46,2582733.46,0.0,1
CASH_OUT,3332748.16,3332748.16,0.0,1
TRANSFER,28284.88,28284.88,0.0,1
TRANSFER,460436.43,460436.43,0.0,1
TRANSFER,40043.74,40043.74,0.0,1
CASH_OUT,235238.66,235238.66,0.0,1
TRANSFER,327773.15,327773.15,0.0,1
TRANSFER,8931550.69,8931550.69,0.0,1
CASH_OUT,2571605.04,2571605.04,0.0,1
CASH_OUT,367207.98,367207.98,0.0,1
CASH_OUT,4454632.3,4454632.3,0.0,1
TRANSFER,639991.03,639991.03,0.0,1
CASH_OUT,138373.64,138373.64,0.0,1
TRANSFER,4961093.21,4961093.21,0.0,1
TRANSFER,145379.14,145379.14,0.0,1
TRANSFER,1259972.05,1259972.05,0.0,1
CASH_OUT,226689.16,226689.16,0.0,1
TRANSFER,16671.29,16671.29,0.0,1
TRANSFER,22025.14,22025.14,0.0,1
TRANSFER,1627389.26,1627389.26,0.0,1
CASH_OUT,84771.55,84771.55,0.0,1
CASH_OUT,181647.66,181647.66,0.0,1
CASH_OUT,547672.2,547672.2,0.0,1
TRANSFER,113687.0,113687.0,0.0,1
TRANSFER,2394623.8,2394623.8,0.0,1
CASH_OUT,5489302.04,5489302.04,0.0,1
TRANSFER,660746.19,660746.19,0.0,1
TRANSFER,10000000.0,17418265.31,7418265.31,1
TRANSFER,1293595.52,1293595.52,0.0,1
CASH_OUT,1284959.39,1284959.39,0.0,1
TRANSFER,1732090.28,1732090.28,0.0,1
CASH_OUT,436906.22,436906.22,0.0,1
CASH_OUT,134725.66,134725.66,0.0,1
CASH_OUT,780066.22,780066.22,0.0,1
TRANSFER,245970.86,245970.86,0.0,1
CASH_OUT,333390.18,333390.18,0.0,1
TRANSFER,3085336.66,3085336.66,0.0,1
TRANSFER,3606943.31,3606943.31,0.0,1
TRANSFER,2198220.97,2198220.97,0.0,1
TRANSFER,8924971.59,8924971.59,0.0,1
CASH_OUT,11424.36,11424.36,0.0,1
TRANSFER,40651.96,40651.96,0.0,1
CASH_OUT,2388542.02,2388542.02,0.0,1
TRANSFER,10276.87,10276.87,0.0,1
TRANSFER,108783.2,108783.2,0.0,1
CASH_OUT,2066446.27,2066446.27,0.0,1
TRANSFER,1468304.35,1468304.35,0.0,1
CASH_OUT,192765.49,192765.49,0.0,1
CASH_OUT,49966.72,49966.72,0.0,1
TRANSFER,48299.77,48299.77,0.0,1
CASH_OUT,1379501.18,1379501.18,0.0,1
CASH_OUT,754874.26,754874.26,0.0,1
CASH_OUT,9996886.64,9996886.64,0.0,1
CASH_OUT,517183.38,517183.38,0.0,1
CASH_OUT,952234.12,952234.12,0.0,1
TRANSFER,33332.86,33332.86,0.0,1
CASH_OUT,342988.79,342988.79,0.0,1
TRANSFER,282500.69,282500.69,0.0,1
CASH_OUT,1619313.55,1619313.55,0.0,1
TRANSFER,1186725.39,1186725.39,0.0,1
TRANSFER,145482.09,145482.09,0.0,1
CASH_OUT,172915.56,172915.56,0.0,1
CASH_OUT,7188425.25,7188425.25,0.0,1
CASH_OUT,2190762.32,2190762.32,0.0,1
CASH_OUT,231161.48,231161.48,0.0,1
TRANSFER,5999376.79,5999376.79,0.0,1
CASH_OUT,85354.69,85354.69,0.0,1
TRANSFER,1861928.35,1861928.35,0.0,1
CASH_OUT,4445514.2,4445514.2,0.0,1
TRANSFER,20986.02,20986.02,0.0,1
TRANSFER,10000000.0,11861008.32,1861008.32,1
CASH_OUT,1564952.45,1564952.45,0.0,1
CASH_OUT,873356.47,873356.47,0.0,1
TRANSFER,930970.44,930970.44,0.0,1
CASH_OUT,786480.78,786480.78,0.0,1
CASH_OUT,972920.87,972920.87,0.0,1
CASH_OUT,416832.9,416832.9,0.0,1
TRANSFER,48412.47,48412.47,0.0,1
CASH_OUT,1454356.81,1454356.81,0.0,1
CASH_OUT,2887744.35,2887744.35,0.0,1
TRANSFER,26153.82,26153.82,0.0,1
TRANSFER,4758180.79,4758180.79,0.0,1
CASH_OUT,79712.37,79712.37,0.0,1
TRANSFER,151.0,151.0,0.0,1
TRANSFER,152314.49,152314.49,0.0,1
CASH_OUT,63440.63,63440.63,0.0,1
TRANSFER,10000000.0,20353874.22,10353874.22,1
CASH_OUT,196149.04,196149.04,0.0,1
TRANSFER,489767.32,489767.32,0.0,1
TRANSFER,89846.18,89846.18,0.0,1
TRANSFER,181104.66,181104.66,0.0,1
CASH_OUT,2498837.82,2498837.82,0.0,1
TRANSFER,9033760.73,9033760.73,0.0,1
TRANSFER,166323.01,166323.01,0.0,1
TRANSFER,5658123.36,5658123.36,0.0,1
TRANSFER,84703.87,84703.87,0.0,1
TRANSFER,203119.08,203119.08,0.0,1
TRANSFER,7513581.46,7513581.46,0.0,1
CASH_OUT,179321.12,179321.12,0.0,1
CASH_OUT,1669143.57,1669143.57,0.0,1
CASH_OUT,43071.62,43071.62,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,49199.2,49199.2,0.0,1
TRANSFER,3009125.59,3009125.59,0.0,1
CASH_OUT,1576874.04,1576874.04,0.0,1
CASH_OUT,21571.0,21571.0,0.0,1
TRANSFER,1651948.79,1651948.79,0.0,1
TRANSFER,405062.33,405062.33,0.0,1
TRANSFER,1709224.02,1709224.02,0.0,1
TRANSFER,448004.86,448004.86,0.0,1
TRANSFER,8317724.27,8317724.27,0.0,1
TRANSFER,10880.26,10880.26,0.0,1
CASH_OUT,2424380.16,2424380.16,0.0,1
TRANSFER,219178.49,219178.49,0.0,1
TRANSFER,500003.56,500003.56,0.0,1
TRANSFER,2554948.41,2554948.41,0.0,1
CASH_OUT,1248344.84,1248344.84,0.0,1
TRANSFER,6106149.52,6106149.52,0.0,1
CASH_OUT,884821.37,884821.37,0.0,1
CASH_OUT,151994.59,151994.59,0.0,1
TRANSFER,346704.55,346704.55,0.0,1
CASH_OUT,548269.98,548269.98,0.0,1
TRANSFER,12477.96,12477.96,0.0,1
CASH_OUT,434006.52,434006.52,0.0,1
CASH_OUT,2737766.8,2737766.8,0.0,1
CASH_OUT,42513.08,42513.08,0.0,1
TRANSFER,1895158.63,1895158.63,0.0,1
CASH_OUT,43814.15,43814.15,0.0,1
CASH_OUT,73064.41,73064.41,0.0,1
CASH_OUT,297465.74,297465.74,0.0,1
TRANSFER,2324907.08,2324907.08,0.0,1
TRANSFER,32076.17,32076.17,0.0,1
TRANSFER,245106.78,245106.78,0.0,1
TRANSFER,617668.37,617668.37,0.0,1
CASH_OUT,916644.03,916644.03,0.0,1
CASH_OUT,3457169.26,3457169.26,0.0,1
TRANSFER,476890.47,476890.47,0.0,1
TRANSFER,26481.25,26481.25,0.0,1
CASH_OUT,85408.24,85408.24,0.0,1
TRANSFER,320977.49,320977.49,0.0,1
TRANSFER,1319703.76,1319703.76,0.0,1
TRANSFER,2271674.66,2271674.66,0.0,1
CASH_OUT,452261.67,452261.67,0.0,1
CASH_OUT,8838.19,8838.19,0.0,1
CASH_OUT,74436.56,74436.56,0.0,1
CASH_OUT,21819.57,21819.57,0.0,1
CASH_OUT,9749042.95,9749042.95,0.0,1
CASH_OUT,15371.72,15371.72,0.0,1
TRANSFER,733119.42,733119.42,0.0,1
TRANSFER,4815187.09,4815187.09,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,2480321.85,2480321.85,0.0,1
CASH_OUT,461255.26,461255.26,0.0,1
TRANSFER,28308.97,28308.97,0.0,1
CASH_OUT,313418.28,313418.28,0.0,1
TRANSFER,10000000.0,19295454.24,9295454.24,1
CASH_OUT,2558618.27,2558618.27,0.0,1
TRANSFER,1027963.96,1027963.96,0.0,1
TRANSFER,146061.11,146061.11,0.0,1
TRANSFER,998110.47,998110.47,0.0,1
TRANSFER,652782.54,652782.54,0.0,1
CASH_OUT,95267.81,95267.81,0.0,1
CASH_OUT,2391612.36,2391612.36,0.0,1
TRANSFER,1170282.92,1170282.92,0.0,1
TRANSFER,272187.2,272187.2,0.0,1
TRANSFER,174296.71,174296.71,0.0,1
TRANSFER,459378.91,459378.91,0.0,1
CASH_OUT,106601.15,106601.15,0.0,1
CASH_OUT,2772748.37,2772748.37,0.0,1
TRANSFER,915672.67,915672.67,0.0,1
CASH_OUT,2942177.94,2942177.94,0.0,1
CASH_OUT,218350.42,218350.42,0.0,1
CASH_OUT,21662.5,21662.5,0.0,1
CASH_OUT,475854.04,475854.04,0.0,1
TRANSFER,42513.08,42513.08,0.0,1
CASH_OUT,269476.09,269476.09,0.0,1
TRANSFER,664992.86,664992.86,0.0,1
CASH_OUT,93708.08,93708.08,0.0,1
CASH_OUT,39342.59,39342.59,0.0,1
TRANSFER,106460.7,106460.7,0.0,1
TRANSFER,7728992.56,7728992.56,0.0,1
CASH_OUT,6262505.91,6262505.91,0.0,1
TRANSFER,9453680.72,9453680.72,0.0,1
CASH_OUT,248962.83,248962.83,0.0,1
CASH_OUT,655294.3,655294.3,0.0,1
CASH_OUT,142336.65,142336.65,0.0,1
CASH_OUT,22990.73,22990.73,0.0,1
CASH_OUT,28835.93,28835.93,0.0,1
CASH_OUT,9725837.08,9725837.08,0.0,1
CASH_OUT,882011.04,882011.04,0.0,1
TRANSFER,67299.57,67299.57,0.0,1
CASH_OUT,36267.62,36267.62,0.0,1
CASH_OUT,103078.52,103078.52,0.0,1
TRANSFER,400276.72,400276.72,0.0,1
CASH_OUT,1137603.28,1137603.28,0.0,1
CASH_OUT,222517.07,222517.07,0.0,1
CASH_OUT,1363674.48,1363674.48,0.0,1
TRANSFER,7937954.2,7937954.2,0.0,1
CASH_OUT,204030.2,204030.2,0.0,1
CASH_OUT,3379009.86,3379009.86,0.0,1
CASH_OUT,93083.27,93083.27,0.0,1
TRANSFER,1254092.1,1254092.1,0.0,1
TRANSFER,843174.04,843174.04,0.0,1
TRANSFER,272997.35,272997.35,0.0,1
CASH_OUT,1272493.9,1272493.9,0.0,1
TRANSFER,573266.42,573266.42,0.0,1
TRANSFER,21922.0,21922.0,0.0,1
CASH_OUT,2582313.07,2582313.07,0.0,1
TRANSFER,475693.24,475693.24,0.0,1
TRANSFER,1685692.11,1685692.11,0.0,1
TRANSFER,2873536.01,2873536.01,0.0,1
TRANSFER,170486.7,170486.7,0.0,1
TRANSFER,2031464.82,2031464.82,0.0,1
CASH_OUT,119.0,119.0,0.0,1
CASH_OUT,22824.08,22824.08,0.0,1
CASH_OUT,149668.66,0.0,0.0,1
CASH_OUT,771024.82,771024.82,0.0,1
TRANSFER,3845765.36,3845765.36,0.0,1
TRANSFER,2145934.81,2145934.81,0.0,1
CASH_OUT,163490.28,163490.28,0.0,1
TRANSFER,475315.61,475315.61,0.0,1
TRANSFER,2178303.49,2178303.49,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,107128.17,107128.17,0.0,1
TRANSFER,32660.58,32660.58,0.0,1
CASH_OUT,1777674.32,1777674.32,0.0,1
